,race_id,goal_order,start_number,horse_name,horse_age,weight,jockey_id,single_odds,hourse_weight,weight_change,multi_odds
1851,202203020804,13,12,ジャンポール,-0.3712348946887113,-0.6874536887636232,1184,3.660209319720632,-1.3481795228545788,-2.133050078731649,7.68752001117677
1852,202203020804,14,16,リキサンウィン,-0.3712348946887113,-1.6977794074535777,1201,2.267268740232734,0.6688939878945405,0.0735134518331144,5.422787811922479
1853,202203020804,15,11,ヴェラメンテ,-0.3712348946887113,-0.18229082941864605,1161,1.6347600077101674,-2.0205373597709517,-0.8721566326946413,3.0618700752481223
1854,202203020805,1,3,ラパンラピッド,-1.1502548377903121,-0.18229082941864605,1179,-0.6737784186690117,0.7361297715861778,0.0735134518331144,-0.6048391997350141
1855,202203020805,2,7,シンキングサベージ,-1.1502548377903121,-0.18229082941864605,1122,-0.42267008291098906,0.4671866368196286,0.0735134518331144,-0.39206513210880667
1856,202203020805,3,2,ウェンス,-1.1502548377903121,-0.18229082941864605,1153,1.0981936110196757,-0.944764820704755,0.0735134518331144,1.0682062087231101
1857,202203020805,4,9,シルバーニース,-1.1502548377903121,-0.18229082941864605,1077,-0.6098168614476286,-1.0120006043963923,0.0735134518331144,-0.5582037876525576
1858,202203020805,5,12,クレアチョウサン,-1.1502548377903121,-0.18229082941864605,1150,0.052303703121874254,0.3327150694363539,0.0735134518331144,-0.09476438008314698
1859,202203020805,6,5,ゴンドワナ,-1.1502548377903121,-0.18229082941864605,1161,-0.5458553042262455,0.4671866368196286,0.0735134518331144,-0.5086536623149477
1860,202203020805,7,11,ピーエムギャレット,-1.1502548377903121,-0.18229082941864605,1167,-0.18932884638112857,-0.33964276748001915,0.0735134518331144,-0.07144667404191875
1861,202203020805,8,4,シルバーティムール,-1.1502548377903121,-0.18229082941864605,733,-0.6098168614476286,0.9378371226610898,0.0735134518331144,-0.537800794866483
1862,202203020805,9,8,モナベリー,-1.1502548377903121,-0.18229082941864605,422,-0.3954271974278074,-1.415415306546216,0.0735134518331144,-0.3570885730469644
1863,202203020805,10,1,コレオグラファー,-1.1502548377903121,-0.18229082941864605,5386,-0.6192926477026482,-0.13793541640510723,0.0735134518331144,-0.5494596478870971
1864,202203020805,11,6,サウスシーパール,-1.1502548377903121,-0.18229082941864605,689,0.7428516264564363,-0.20517120009674455,0.0735134518331144,0.47068999141663725
